HW,CIN,COUT,KERNEL_SIZE,STRIDES,SCALED_FREQ
15,488,488,5,2,0.0003333333333333333
38,88,88,3,2,0.0003333333333333333
5,576,576,5,1,0.0003333333333333333
5,488,488,3,1,0.0003333333333333333
6,464,464,5,1,0.0003333333333333333
20,320,320,5,2,0.0003333333333333333
20,240,240,3,2,0.0003333333333333333
40,128,128,5,2,0.0003333333333333333
33,208,208,3,2,0.0003333333333333333
26,232,232,5,2,0.0003333333333333333
24,216,216,3,2,0.0003333333333333333
48,56,56,5,1,0.0003333333333333333
49,96,96,3,2,0.0003333333333333333
43,56,56,5,1,0.0003333333333333333
12,256,256,5,1,0.0003333333333333333
15,336,336,3,2,0.0003333333333333333
47,104,104,3,2,0.0003333333333333333
49,112,112,5,2,0.0003333333333333333
39,144,144,3,2,0.0003333333333333333
12,232,232,5,1,0.0003333333333333333
51,48,48,5,1,0.0003333333333333333
37,64,64,3,1,0.0003333333333333333
25,80,80,3,1,0.0003333333333333333
46,56,56,5,1,0.0003333333333333333
44,56,56,3,1,0.0003333333333333333
5,472,472,7,1,0.0003333333333333333
39,64,64,3,1,0.0003333333333333333
46,56,56,3,1,0.0003333333333333333
18,320,320,3,2,0.0003333333333333333
18,136,136,5,1,0.0003333333333333333
39,64,64,5,1,0.0003333333333333333
10,576,576,5,2,0.0003333333333333333
19,112,112,3,1,0.0003333333333333333
61,40,40,5,1,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
13,672,672,5,2,0.0003333333333333333
24,112,112,7,1,0.0003333333333333333
14,176,176,3,1,0.0003333333333333333
13,640,640,5,2,0.0003333333333333333
59,40,40,3,1,0.0003333333333333333
47,80,80,3,2,0.0003333333333333333
28,80,80,3,1,0.0003333333333333333
29,72,72,3,1,0.0003333333333333333
28,224,224,7,2,0.0003333333333333333
56,88,88,5,2,0.0003333333333333333
4,656,656,7,1,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
16,264,264,3,2,0.0003333333333333333
5,416,416,7,1,0.0003333333333333333
55,48,48,3,1,0.0003333333333333333
7,328,328,7,1,0.0003333333333333333
12,208,208,3,1,0.0003333333333333333
14,152,152,3,1,0.0003333333333333333
63,48,48,5,2,0.0003333333333333333
46,120,120,5,2,0.0003333333333333333
24,104,104,7,1,0.0003333333333333333
36,80,80,7,1,0.0003333333333333333
41,64,64,7,1,0.0003333333333333333
18,144,144,7,1,0.0003333333333333333
13,176,176,3,1,0.0003333333333333333
17,160,160,7,1,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
35,176,176,7,2,0.0003333333333333333
20,136,136,7,1,0.0003333333333333333
55,48,48,5,1,0.0003333333333333333
6,408,408,7,1,0.0003333333333333333
6,464,464,3,1,0.0003333333333333333
51,48,48,7,1,0.0003333333333333333
22,96,96,3,1,0.0003333333333333333
22,256,256,5,2,0.0003333333333333333
36,160,160,5,2,0.0003333333333333333
55,40,40,7,1,0.0003333333333333333
16,360,360,5,2,0.0003333333333333333
22,104,104,5,1,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
6,536,536,3,1,0.0003333333333333333
14,168,168,3,1,0.0003333333333333333
33,168,168,3,2,0.0003333333333333333
54,80,80,5,2,0.0003333333333333333
45,136,136,5,2,0.0003333333333333333
53,88,88,3,2,0.0003333333333333333
45,112,112,5,2,0.0003333333333333333
22,248,248,3,2,0.0003333333333333333
62,56,56,5,2,0.0003333333333333333
15,368,368,3,2,0.0003333333333333333
16,312,312,3,2,0.0003333333333333333
44,64,64,7,1,0.0003333333333333333
6,392,392,3,1,0.0003333333333333333
42,56,56,3,1,0.0003333333333333333
15,168,168,5,1,0.0003333333333333333
52,48,48,5,1,0.0003333333333333333
16,120,120,3,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
5,424,424,3,1,0.0003333333333333333
56,80,80,5,2,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
44,56,56,7,1,0.0003333333333333333
5,664,664,5,1,0.0003333333333333333
64,32,32,7,1,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
16,144,144,3,1,0.0003333333333333333
30,200,200,3,2,0.0003333333333333333
41,136,136,5,2,0.0003333333333333333
54,72,72,3,2,0.0003333333333333333
14,368,368,5,2,0.0003333333333333333
55,80,80,5,2,0.0003333333333333333
24,104,104,5,1,0.0003333333333333333
16,328,328,3,2,0.0003333333333333333
29,80,80,3,1,0.0003333333333333333
41,128,128,3,2,0.0003333333333333333
19,280,280,5,2,0.0003333333333333333
50,128,128,7,2,0.0003333333333333333
56,64,64,3,2,0.0003333333333333333
11,192,192,3,1,0.0003333333333333333
49,128,128,7,2,0.0003333333333333333
20,128,128,7,1,0.0003333333333333333
15,152,152,7,1,0.0003333333333333333
14,368,368,3,2,0.0003333333333333333
29,224,224,7,2,0.0003333333333333333
60,56,56,3,2,0.0003333333333333333
56,104,104,7,2,0.0003333333333333333
47,56,56,3,1,0.0003333333333333333
45,56,56,3,1,0.0003333333333333333
37,144,144,3,2,0.0003333333333333333
5,552,552,3,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
58,80,80,7,2,0.0003333333333333333
6,464,464,3,1,0.0003333333333333333
47,120,120,5,2,0.0003333333333333333
42,64,64,7,1,0.0003333333333333333
13,528,528,5,2,0.0003333333333333333
24,112,112,7,1,0.0003333333333333333
55,48,48,3,1,0.0003333333333333333
49,48,48,7,1,0.0003333333333333333
45,56,56,5,1,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
12,240,240,5,1,0.0003333333333333333
23,112,112,5,1,0.0003333333333333333
4,688,688,5,1,0.0003333333333333333
16,328,328,5,2,0.0003333333333333333
8,584,584,5,2,0.0003333333333333333
17,344,344,5,2,0.0003333333333333333
9,632,632,5,2,0.0003333333333333333
18,304,304,5,2,0.0003333333333333333
19,136,136,5,1,0.0003333333333333333
42,120,120,3,2,0.0003333333333333333
54,48,48,5,1,0.0003333333333333333
56,40,40,3,1,0.0003333333333333333
57,80,80,5,2,0.0003333333333333333
15,344,344,3,2,0.0003333333333333333
4,568,568,7,1,0.0003333333333333333
19,264,264,3,2,0.0003333333333333333
61,80,80,7,2,0.0003333333333333333
4,544,544,7,1,0.0003333333333333333
5,480,480,7,1,0.0003333333333333333
24,96,96,7,1,0.0003333333333333333
5,448,448,7,1,0.0003333333333333333
11,200,200,3,1,0.0003333333333333333
13,424,424,3,2,0.0003333333333333333
23,256,256,7,2,0.0003333333333333333
50,48,48,3,1,0.0003333333333333333
5,512,512,3,1,0.0003333333333333333
53,48,48,5,1,0.0003333333333333333
14,224,224,5,1,0.0003333333333333333
7,384,384,5,1,0.0003333333333333333
20,104,104,3,1,0.0003333333333333333
4,536,536,7,1,0.0003333333333333333
8,328,328,3,1,0.0003333333333333333
19,136,136,5,1,0.0003333333333333333
10,280,280,5,1,0.0003333333333333333
27,88,88,5,1,0.0003333333333333333
32,208,208,3,2,0.0003333333333333333
28,80,80,3,1,0.0003333333333333333
7,720,720,7,2,0.0003333333333333333
40,64,64,5,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
12,248,248,5,1,0.0003333333333333333
38,176,176,7,2,0.0003333333333333333
5,632,632,5,1,0.0003333333333333333
6,408,408,3,1,0.0003333333333333333
64,48,48,7,2,0.0003333333333333333
50,64,64,3,2,0.0003333333333333333
19,112,112,3,1,0.0003333333333333333
5,432,432,3,1,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
59,40,40,3,1,0.0003333333333333333
33,80,80,5,1,0.0003333333333333333
44,56,56,3,1,0.0003333333333333333
48,96,96,3,2,0.0003333333333333333
22,296,296,7,2,0.0003333333333333333
35,152,152,3,2,0.0003333333333333333
27,80,80,3,1,0.0003333333333333333
14,536,536,7,2,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
13,608,608,5,2,0.0003333333333333333
34,72,72,3,1,0.0003333333333333333
53,48,48,7,1,0.0003333333333333333
62,64,64,7,2,0.0003333333333333333
35,160,160,3,2,0.0003333333333333333
49,96,96,3,2,0.0003333333333333333
52,48,48,3,1,0.0003333333333333333
34,160,160,5,2,0.0003333333333333333
9,272,272,3,1,0.0003333333333333333
39,56,56,3,1,0.0003333333333333333
26,96,96,7,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
8,368,368,5,1,0.0003333333333333333
53,80,80,3,2,0.0003333333333333333
18,344,344,5,2,0.0003333333333333333
55,104,104,7,2,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
51,48,48,7,1,0.0003333333333333333
8,344,344,3,1,0.0003333333333333333
58,40,40,7,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
16,368,368,5,2,0.0003333333333333333
16,160,160,7,1,0.0003333333333333333
22,96,96,3,1,0.0003333333333333333
21,128,128,7,1,0.0003333333333333333
16,464,464,7,2,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
42,64,64,3,1,0.0003333333333333333
7,616,616,5,1,0.0003333333333333333
60,56,56,3,2,0.0003333333333333333
5,552,552,3,1,0.0003333333333333333
58,64,64,3,2,0.0003333333333333333
7,320,320,3,1,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
47,112,112,3,2,0.0003333333333333333
11,224,224,3,1,0.0003333333333333333
22,264,264,3,2,0.0003333333333333333
9,296,296,3,1,0.0003333333333333333
13,200,200,3,1,0.0003333333333333333
14,176,176,7,1,0.0003333333333333333
17,304,304,3,2,0.0003333333333333333
49,56,56,3,1,0.0003333333333333333
60,80,80,7,2,0.0003333333333333333
20,112,112,3,1,0.0003333333333333333
55,40,40,5,1,0.0003333333333333333
58,88,88,7,2,0.0003333333333333333
58,80,80,7,2,0.0003333333333333333
40,64,64,3,1,0.0003333333333333333
58,96,96,7,2,0.0003333333333333333
48,48,48,3,1,0.0003333333333333333
5,616,616,5,1,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
28,208,208,5,2,0.0003333333333333333
46,104,104,3,2,0.0003333333333333333
33,184,184,3,2,0.0003333333333333333
29,88,88,3,1,0.0003333333333333333
54,96,96,5,2,0.0003333333333333333
61,72,72,7,2,0.0003333333333333333
19,120,120,3,1,0.0003333333333333333
23,112,112,3,1,0.0003333333333333333
5,624,624,5,1,0.0003333333333333333
26,96,96,5,1,0.0003333333333333333
4,688,688,5,1,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
40,64,64,7,1,0.0003333333333333333
5,600,600,5,1,0.0003333333333333333
57,88,88,7,2,0.0003333333333333333
17,328,328,3,2,0.0003333333333333333
48,56,56,5,1,0.0003333333333333333
42,128,128,5,2,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
8,344,344,3,1,0.0003333333333333333
8,704,704,7,2,0.0003333333333333333
48,96,96,3,2,0.0003333333333333333
16,136,136,3,1,0.0003333333333333333
53,48,48,5,1,0.0003333333333333333
34,176,176,5,2,0.0003333333333333333
7,712,712,5,2,0.0003333333333333333
31,88,88,7,1,0.0003333333333333333
37,72,72,7,1,0.0003333333333333333
60,88,88,7,2,0.0003333333333333333
63,40,40,5,1,0.0003333333333333333
57,56,56,3,2,0.0003333333333333333
34,208,208,3,2,0.0003333333333333333
36,72,72,3,1,0.0003333333333333333
5,512,512,3,1,0.0003333333333333333
41,96,96,3,2,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
24,96,96,5,1,0.0003333333333333333
42,144,144,3,2,0.0003333333333333333
13,696,696,7,2,0.0003333333333333333
40,144,144,5,2,0.0003333333333333333
46,128,128,5,2,0.0003333333333333333
27,88,88,3,1,0.0003333333333333333
16,160,160,7,1,0.0003333333333333333
38,72,72,7,1,0.0003333333333333333
29,224,224,5,2,0.0003333333333333333
35,88,88,3,1,0.0003333333333333333
29,96,96,7,1,0.0003333333333333333
22,112,112,5,1,0.0003333333333333333
22,112,112,3,1,0.0003333333333333333
40,64,64,3,1,0.0003333333333333333
27,88,88,3,1,0.0003333333333333333
29,224,224,5,2,0.0003333333333333333
18,136,136,3,1,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
42,136,136,5,2,0.0003333333333333333
44,120,120,3,2,0.0003333333333333333
6,488,488,3,1,0.0003333333333333333
31,72,72,3,1,0.0003333333333333333
47,96,96,3,2,0.0003333333333333333
34,160,160,5,2,0.0003333333333333333
25,80,80,3,1,0.0003333333333333333
22,96,96,3,1,0.0003333333333333333
7,384,384,3,1,0.0003333333333333333
54,48,48,5,1,0.0003333333333333333
29,88,88,5,1,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
27,208,208,5,2,0.0003333333333333333
5,544,544,3,1,0.0003333333333333333
41,120,120,3,2,0.0003333333333333333
5,560,560,5,1,0.0003333333333333333
14,360,360,3,2,0.0003333333333333333
5,520,520,3,1,0.0003333333333333333
37,152,152,5,2,0.0003333333333333333
32,88,88,7,1,0.0003333333333333333
16,344,344,3,2,0.0003333333333333333
49,48,48,7,1,0.0003333333333333333
43,56,56,7,1,0.0003333333333333333
13,528,528,7,2,0.0003333333333333333
7,352,352,3,1,0.0003333333333333333
5,608,608,5,1,0.0003333333333333333
29,208,208,7,2,0.0003333333333333333
50,104,104,5,2,0.0003333333333333333
59,40,40,3,1,0.0003333333333333333
5,520,520,3,1,0.0003333333333333333
24,320,320,5,2,0.0003333333333333333
59,40,40,5,1,0.0003333333333333333
10,240,240,7,1,0.0003333333333333333
27,96,96,7,1,0.0003333333333333333
53,72,72,3,2,0.0003333333333333333
55,48,48,7,1,0.0003333333333333333
29,200,200,5,2,0.0003333333333333333
29,96,96,3,1,0.0003333333333333333
46,112,112,3,2,0.0003333333333333333
12,216,216,7,1,0.0003333333333333333
57,96,96,7,2,0.0003333333333333333
7,696,696,5,2,0.0003333333333333333
7,624,624,5,1,0.0003333333333333333
31,72,72,3,1,0.0003333333333333333
62,40,40,7,1,0.0003333333333333333
21,272,272,5,2,0.0003333333333333333
49,104,104,3,2,0.0003333333333333333
5,440,440,7,1,0.0003333333333333333
18,144,144,7,1,0.0003333333333333333
52,88,88,5,2,0.0003333333333333333
29,208,208,3,2,0.0003333333333333333
48,88,88,3,2,0.0003333333333333333
40,64,64,5,1,0.0003333333333333333
39,64,64,7,1,0.0003333333333333333
56,40,40,3,1,0.0003333333333333333
5,536,536,3,1,0.0003333333333333333
55,80,80,5,2,0.0003333333333333333
53,96,96,5,2,0.0003333333333333333
52,80,80,3,2,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
63,64,64,7,2,0.0003333333333333333
57,88,88,7,2,0.0003333333333333333
30,72,72,3,1,0.0003333333333333333
36,80,80,7,1,0.0003333333333333333
8,200,200,7,1,0.0003333333333333333
22,256,256,5,2,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
43,112,112,3,2,0.0003333333333333333
10,264,264,3,1,0.0003333333333333333
23,176,176,3,2,0.0003333333333333333
43,112,112,3,2,0.0003333333333333333
11,216,216,3,1,0.0003333333333333333
38,64,64,7,1,0.0003333333333333333
15,424,424,5,2,0.0003333333333333333
23,280,280,5,2,0.0003333333333333333
5,648,648,5,1,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
43,136,136,5,2,0.0003333333333333333
8,296,296,3,1,0.0003333333333333333
51,104,104,3,2,0.0003333333333333333
39,64,64,3,1,0.0003333333333333333
9,248,248,7,1,0.0003333333333333333
58,40,40,5,1,0.0003333333333333333
49,96,96,3,2,0.0003333333333333333
51,80,80,3,2,0.0003333333333333333
36,168,168,7,2,0.0003333333333333333
56,88,88,5,2,0.0003333333333333333
17,160,160,5,1,0.0003333333333333333
12,424,424,3,2,0.0003333333333333333
5,472,472,3,1,0.0003333333333333333
55,48,48,5,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
14,192,192,3,1,0.0003333333333333333
7,376,376,3,1,0.0003333333333333333
30,88,88,7,1,0.0003333333333333333
10,256,256,3,1,0.0003333333333333333
5,616,616,5,1,0.0003333333333333333
28,104,104,7,1,0.0003333333333333333
5,696,696,5,1,0.0003333333333333333
40,144,144,5,2,0.0003333333333333333
30,216,216,3,2,0.0003333333333333333
11,520,520,3,2,0.0003333333333333333
15,200,200,5,1,0.0003333333333333333
40,72,72,7,1,0.0003333333333333333
50,48,48,5,1,0.0003333333333333333
50,64,64,3,2,0.0003333333333333333
28,232,232,7,2,0.0003333333333333333
60,64,64,5,2,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
26,224,224,5,2,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
39,160,160,7,2,0.0003333333333333333
43,56,56,3,1,0.0003333333333333333
16,176,176,5,1,0.0003333333333333333
40,64,64,3,1,0.0003333333333333333
31,80,80,5,1,0.0003333333333333333
32,192,192,3,2,0.0003333333333333333
15,360,360,3,2,0.0003333333333333333
45,120,120,3,2,0.0003333333333333333
8,384,384,5,1,0.0003333333333333333
48,120,120,5,2,0.0003333333333333333
51,48,48,5,1,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
8,296,296,7,1,0.0003333333333333333
47,56,56,7,1,0.0003333333333333333
34,80,80,7,1,0.0003333333333333333
14,712,712,7,2,0.0003333333333333333
42,64,64,7,1,0.0003333333333333333
12,184,184,7,1,0.0003333333333333333
35,136,136,3,2,0.0003333333333333333
34,176,176,5,2,0.0003333333333333333
5,616,616,5,1,0.0003333333333333333
27,136,136,3,2,0.0003333333333333333
13,200,200,5,1,0.0003333333333333333
6,392,392,3,1,0.0003333333333333333
54,104,104,7,2,0.0003333333333333333
62,72,72,7,2,0.0003333333333333333
36,176,176,7,2,0.0003333333333333333
23,264,264,5,2,0.0003333333333333333
7,488,488,3,1,0.0003333333333333333
25,232,232,7,2,0.0003333333333333333
47,56,56,5,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
51,104,104,5,2,0.0003333333333333333
60,40,40,5,1,0.0003333333333333333
57,72,72,3,2,0.0003333333333333333
49,56,56,7,1,0.0003333333333333333
59,40,40,7,1,0.0003333333333333333
26,104,104,7,1,0.0003333333333333333
59,40,40,3,1,0.0003333333333333333
36,168,168,3,2,0.0003333333333333333
41,64,64,7,1,0.0003333333333333333
42,88,88,3,2,0.0003333333333333333
20,128,128,7,1,0.0003333333333333333
22,128,128,7,1,0.0003333333333333333
7,360,360,3,1,0.0003333333333333333
32,176,176,3,2,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
4,632,632,5,1,0.0003333333333333333
6,520,520,5,1,0.0003333333333333333
42,64,64,7,1,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
19,144,144,5,1,0.0003333333333333333
41,120,120,3,2,0.0003333333333333333
18,144,144,5,1,0.0003333333333333333
15,136,136,7,1,0.0003333333333333333
51,48,48,3,1,0.0003333333333333333
40,64,64,5,1,0.0003333333333333333
36,168,168,7,2,0.0003333333333333333
46,112,112,5,2,0.0003333333333333333
38,64,64,3,1,0.0003333333333333333
9,392,392,3,2,0.0003333333333333333
18,352,352,3,2,0.0003333333333333333
60,40,40,7,1,0.0003333333333333333
54,48,48,7,1,0.0003333333333333333
16,136,136,7,1,0.0003333333333333333
9,288,288,3,1,0.0003333333333333333
32,192,192,5,2,0.0003333333333333333
51,120,120,7,2,0.0003333333333333333
5,440,440,3,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
25,104,104,5,1,0.0003333333333333333
15,592,592,5,2,0.0003333333333333333
26,272,272,5,2,0.0003333333333333333
44,104,104,3,2,0.0003333333333333333
26,104,104,7,1,0.0003333333333333333
13,176,176,3,1,0.0003333333333333333
27,72,72,3,1,0.0003333333333333333
12,376,376,3,2,0.0003333333333333333
63,40,40,5,1,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
55,40,40,7,1,0.0003333333333333333
58,40,40,5,1,0.0003333333333333333
32,72,72,3,1,0.0003333333333333333
63,56,56,7,2,0.0003333333333333333
52,120,120,7,2,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
33,72,72,3,1,0.0003333333333333333
14,160,160,3,1,0.0003333333333333333
4,560,560,7,1,0.0003333333333333333
31,208,208,5,2,0.0003333333333333333
12,640,640,5,2,0.0003333333333333333
51,80,80,3,2,0.0003333333333333333
22,88,88,3,1,0.0003333333333333333
47,112,112,5,2,0.0003333333333333333
36,64,64,5,1,0.0003333333333333333
27,216,216,5,2,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
30,144,144,3,2,0.0003333333333333333
33,192,192,5,2,0.0003333333333333333
28,88,88,7,1,0.0003333333333333333
5,576,576,3,1,0.0003333333333333333
44,136,136,5,2,0.0003333333333333333
24,280,280,5,2,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
4,680,680,5,1,0.0003333333333333333
62,72,72,7,2,0.0003333333333333333
59,56,56,3,2,0.0003333333333333333
23,256,256,3,2,0.0003333333333333333
5,568,568,5,1,0.0003333333333333333
18,280,280,3,2,0.0003333333333333333
48,56,56,3,1,0.0003333333333333333
44,128,128,3,2,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
5,472,472,7,1,0.0003333333333333333
19,280,280,5,2,0.0003333333333333333
22,128,128,7,1,0.0003333333333333333
9,456,456,3,2,0.0003333333333333333
46,56,56,5,1,0.0003333333333333333
13,176,176,3,1,0.0003333333333333333
10,256,256,3,1,0.0003333333333333333
41,144,144,3,2,0.0003333333333333333
28,96,96,7,1,0.0003333333333333333
50,120,120,7,2,0.0003333333333333333
62,48,48,5,2,0.0003333333333333333
56,40,40,7,1,0.0003333333333333333
61,40,40,7,1,0.0003333333333333333
56,40,40,7,1,0.0003333333333333333
38,88,88,3,2,0.0003333333333333333
14,376,376,3,2,0.0003333333333333333
13,184,184,7,1,0.0003333333333333333
50,48,48,5,1,0.0003333333333333333
59,64,64,5,2,0.0003333333333333333
25,272,272,5,2,0.0003333333333333333
52,120,120,7,2,0.0003333333333333333
36,64,64,3,1,0.0003333333333333333
41,144,144,5,2,0.0003333333333333333
8,360,360,3,1,0.0003333333333333333
50,48,48,5,1,0.0003333333333333333
5,488,488,3,1,0.0003333333333333333
41,144,144,3,2,0.0003333333333333333
18,408,408,7,2,0.0003333333333333333
30,88,88,7,1,0.0003333333333333333
48,96,96,3,2,0.0003333333333333333
34,72,72,3,1,0.0003333333333333333
22,272,272,7,2,0.0003333333333333333
49,128,128,7,2,0.0003333333333333333
57,96,96,7,2,0.0003333333333333333
39,56,56,3,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
34,160,160,3,2,0.0003333333333333333
47,56,56,5,1,0.0003333333333333333
41,64,64,7,1,0.0003333333333333333
17,160,160,5,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
51,104,104,5,2,0.0003333333333333333
42,128,128,3,2,0.0003333333333333333
54,80,80,5,2,0.0003333333333333333
45,56,56,7,1,0.0003333333333333333
31,80,80,7,1,0.0003333333333333333
59,40,40,5,1,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
59,72,72,5,2,0.0003333333333333333
6,432,432,7,1,0.0003333333333333333
40,120,120,3,2,0.0003333333333333333
48,48,48,5,1,0.0003333333333333333
9,312,312,3,1,0.0003333333333333333
14,184,184,3,1,0.0003333333333333333
24,96,96,7,1,0.0003333333333333333
15,200,200,5,1,0.0003333333333333333
19,136,136,7,1,0.0003333333333333333
62,64,64,7,2,0.0003333333333333333
8,344,344,5,1,0.0003333333333333333
54,104,104,5,2,0.0003333333333333333
5,512,512,5,1,0.0003333333333333333
40,64,64,3,1,0.0003333333333333333
17,160,160,7,1,0.0003333333333333333
62,64,64,7,2,0.0003333333333333333
28,200,200,3,2,0.0003333333333333333
38,64,64,3,1,0.0003333333333333333
25,88,88,3,1,0.0003333333333333333
34,72,72,5,1,0.0003333333333333333
60,40,40,5,1,0.0003333333333333333
36,200,200,3,2,0.0003333333333333333
45,56,56,7,1,0.0003333333333333333
5,704,704,5,1,0.0003333333333333333
5,584,584,5,1,0.0003333333333333333
21,288,288,3,2,0.0003333333333333333
58,72,72,5,2,0.0003333333333333333
57,64,64,5,2,0.0003333333333333333
49,104,104,5,2,0.0003333333333333333
47,56,56,7,1,0.0003333333333333333
14,352,352,3,2,0.0003333333333333333
60,40,40,7,1,0.0003333333333333333
52,120,120,7,2,0.0003333333333333333
15,568,568,7,2,0.0003333333333333333
7,400,400,3,1,0.0003333333333333333
54,96,96,5,2,0.0003333333333333333
20,120,120,5,1,0.0003333333333333333
40,64,64,3,1,0.0003333333333333333
59,88,88,7,2,0.0003333333333333333
46,56,56,3,1,0.0003333333333333333
40,64,64,7,1,0.0003333333333333333
5,616,616,5,1,0.0003333333333333333
19,416,416,5,2,0.0003333333333333333
49,112,112,5,2,0.0003333333333333333
25,104,104,7,1,0.0003333333333333333
43,120,120,3,2,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
26,224,224,5,2,0.0003333333333333333
37,168,168,5,2,0.0003333333333333333
36,64,64,3,1,0.0003333333333333333
22,256,256,3,2,0.0003333333333333333
47,104,104,3,2,0.0003333333333333333
37,104,104,3,2,0.0003333333333333333
39,72,72,7,1,0.0003333333333333333
16,336,336,3,2,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
42,64,64,7,1,0.0003333333333333333
5,496,496,7,1,0.0003333333333333333
16,352,352,3,2,0.0003333333333333333
6,336,336,7,1,0.0003333333333333333
26,224,224,3,2,0.0003333333333333333
46,104,104,3,2,0.0003333333333333333
41,136,136,3,2,0.0003333333333333333
18,120,120,3,1,0.0003333333333333333
53,96,96,5,2,0.0003333333333333333
49,120,120,5,2,0.0003333333333333333
28,88,88,5,1,0.0003333333333333333
22,120,120,7,1,0.0003333333333333333
39,64,64,7,1,0.0003333333333333333
13,216,216,5,1,0.0003333333333333333
23,96,96,7,1,0.0003333333333333333
20,104,104,3,1,0.0003333333333333333
5,552,552,5,1,0.0003333333333333333
31,176,176,5,2,0.0003333333333333333
13,192,192,7,1,0.0003333333333333333
59,96,96,7,2,0.0003333333333333333
58,80,80,7,2,0.0003333333333333333
48,56,56,7,1,0.0003333333333333333
11,200,200,3,1,0.0003333333333333333
17,152,152,7,1,0.0003333333333333333
24,96,96,3,1,0.0003333333333333333
5,408,408,7,1,0.0003333333333333333
46,88,88,3,2,0.0003333333333333333
64,32,32,5,1,0.0003333333333333333
39,160,160,7,2,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
14,656,656,7,2,0.0003333333333333333
48,112,112,5,2,0.0003333333333333333
51,88,88,3,2,0.0003333333333333333
34,64,64,3,1,0.0003333333333333333
5,488,488,7,1,0.0003333333333333333
15,168,168,7,1,0.0003333333333333333
18,152,152,5,1,0.0003333333333333333
18,336,336,7,2,0.0003333333333333333
42,96,96,3,2,0.0003333333333333333
30,72,72,3,1,0.0003333333333333333
35,168,168,5,2,0.0003333333333333333
55,40,40,7,1,0.0003333333333333333
32,176,176,5,2,0.0003333333333333333
5,520,520,5,1,0.0003333333333333333
6,440,440,7,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
56,40,40,5,1,0.0003333333333333333
60,40,40,7,1,0.0003333333333333333
62,40,40,5,1,0.0003333333333333333
42,136,136,5,2,0.0003333333333333333
29,216,216,7,2,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
24,304,304,7,2,0.0003333333333333333
48,120,120,5,2,0.0003333333333333333
59,80,80,7,2,0.0003333333333333333
18,144,144,7,1,0.0003333333333333333
50,48,48,7,1,0.0003333333333333333
35,72,72,5,1,0.0003333333333333333
57,40,40,5,1,0.0003333333333333333
7,392,392,3,1,0.0003333333333333333
45,56,56,7,1,0.0003333333333333333
12,184,184,3,1,0.0003333333333333333
51,112,112,5,2,0.0003333333333333333
5,632,632,5,1,0.0003333333333333333
54,48,48,3,1,0.0003333333333333333
